Year,Month,Day,Hour,Minute,ds,DHI,DNI,y,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
2017,3,2,20,30,03-02-17 20:30,0,0,0,0,0,0,8,-7,118.63,0,0.108,1.4,0.454,301.2,77.36,-3,1000
2017,3,2,21,0,03-02-17 21:00,0,0,0,0,0,0,8,-7,123.77,0,0.108,1.4,0.446,300.3,75.84,-3,1000
2017,3,2,21,30,03-02-17 21:30,0,0,0,0,0,0,1,-7,128.64,0,0.108,1.4,0.44,300.3,75.84,-3,1000
2017,3,2,22,0,03-02-17 22:00,0,0,0,0,0,0,4,-7,133.13,0,0.108,1.4,0.435,300.7,79.99,-3,1000
2017,3,2,22,30,03-02-17 22:30,0,0,0,0,0,0,4,-7,137.1,0,0.108,1.4,0.43,300.7,79.99,-3,1000
2017,3,2,23,0,03-02-17 23:00,0,0,0,0,0,0,8,-8,140.38,0,0.108,1.4,0.426,302.2,77.01,-3,1000
2017,3,2,23,30,03-02-17 23:30,0,0,0,0,0,0,4,-8,142.77,0,0.108,1.4,0.422,302.2,77.01,-3,1000
2017,3,3,0,0,03-03-17 0:00,0,0,0,0,0,0,4,-8,144.08,0,0.108,1.5,0.418,303.6,73.69,-4,1000
2017,3,3,0,30,03-03-17 0:30,0,0,0,0,0,0,4,-8,144.19,0,0.108,1.5,0.411,303.6,73.7,-4,1000
2017,3,3,1,0,03-03-17 1:00,0,0,0,0,0,0,8,-9,143.09,0,0.108,1.5,0.405,303.9,70.47,-4,1000
2017,3,3,1,30,03-03-17 1:30,0,0,0,0,0,0,4,-9,140.88,0,0.108,1.5,0.396,303.9,70.47,-4,1000
2017,3,3,2,0,03-03-17 2:00,0,0,0,0,0,0,8,-10,137.75,0,0.108,1.5,0.388,303.6,72.49,-4,1000
2017,3,3,2,30,03-03-17 2:30,0,0,0,0,0,0,8,-10,133.89,0,0.108,1.4,0.38,303.6,72.5,-4,1000
2017,3,3,3,0,03-03-17 3:00,0,0,0,0,0,0,4,-10,129.48,0,0.108,1.4,0.372,303.2,69.52,-4,1000
2017,3,3,3,30,03-03-17 3:30,0,0,0,0,0,0,4,-10,124.66,0,0.108,1.4,0.365,303.2,69.53,-4,1000
2017,3,3,4,0,03-03-17 4:00,0,0,0,0,0,0,4,-11,119.56,0,0.108,1.4,0.358,301.9,66.83,-4,1000
2017,3,3,4,30,03-03-17 4:30,0,0,0,0,0,0,4,-11,114.26,0,0.108,1.3,0.352,301.9,66.84,-4,1000
2017,3,3,5,0,03-03-17 5:00,0,0,0,0,0,0,4,-11,108.82,0,0.108,1.3,0.347,300.1,64.89,-5,1000
2017,3,3,5,30,03-03-17 5:30,0,0,0,0,0,0,4,-11,103.31,0,0.108,1.2,0.342,300.1,64.91,-5,1000
2017,3,3,6,0,03-03-17 6:00,0,0,0,0,0,0,4,-11,97.77,0,0.108,1.1,0.338,296.7,63.58,-5,1000
2017,3,3,6,30,03-03-17 6:30,0,0,0,0,0,0,1,-11,92.25,0,0.108,1.1,0.336,296.7,63.59,-4,1000
2017,3,3,7,0,03-03-17 7:00,20,312,38,20,312,38,4,-12,86.78,4,0.108,1.1,0.334,290.6,62.44,-4,1000
2017,3,3,7,30,03-03-17 7:30,39,562,123,39,562,123,1,-12,81.43,0,0.108,1.1,0.334,290.6,57.88,-3,1000
2017,3,3,8,0,03-03-17 8:00,52,701,220,52,701,220,1,-12,76.22,0,0.108,1.1,0.335,281.9,57.51,-3,1000
2017,3,3,8,30,03-03-17 8:30,114,335,222,62,791,316,4,-12,71.22,0,0.108,1.1,0.336,281.9,53.34,-2,1000
2017,3,3,9,0,03-03-17 9:00,145,367,291,70,848,408,4,-11,66.5,0,0.108,1.1,0.337,272.3,54.04,-2,1000
2017,3,3,9,30,03-03-17 9:30,76,891,492,76,891,492,1,-11,62.12,0,0.108,1.1,0.341,272.3,50.14,-1,1000
2017,3,3,10,0,03-03-17 10:00,187,466,432,80,922,566,4,-11,58.2,0,0.108,1.2,0.347,266.3,51.9,-1,1000
2017,3,3,10,30,03-03-17 10:30,226,409,462,83,943,627,8,-11,54.83,0,0.108,1.2,0.357,266.3,48.19,-1,1000
2017,3,3,11,0,03-03-17 11:00,288,170,393,96,932,669,8,-10,52.13,0,0.108,1.3,0.367,262.5,50.94,-1,1000
2017,3,3,11,30,03-03-17 11:30,213,10,219,98,942,701,8,-10,50.21,0,0.108,1.4,0.382,262.5,50.93,0,1000
2017,3,3,12,0,03-03-17 12:00,302,267,477,124,890,706,8,-9,49.17,0,0.108,1.5,0.397,264.8,54.94,0,1000
2017,3,3,12,30,03-03-17 12:30,33,0,33,125,889,707,8,-9,49.08,0,0.108,1.7,0.41,264.8,54.93,0,1000
2017,3,3,13,0,03-03-17 13:00,272,44,301,144,838,683,8,-8,49.93,0,0.108,1.9,0.424,281.9,59.34,-1,1000
2017,3,3,13,30,03-03-17 13:30,146,0,146,141,827,655,8,-8,51.67,0,0.108,2.2,0.41,281.9,63.94,-1,1000
2017,3,3,14,0,03-03-17 14:00,270,131,347,142,797,608,8,-9,54.22,0,0.108,2.5,0.396,302,66.72,-2,1000
2017,3,3,14,30,03-03-17 14:30,221,42,243,137,772,552,4,-9,57.46,0,0.108,2.5,0.359,302,72.01,-3,1000
2017,3,3,15,0,03-03-17 15:00,114,650,427,108,800,493,8,-11,61.28,0,0.108,2.5,0.323,310.3,65.33,-4,1000
2017,3,3,15,30,03-03-17 15:30,173,207,259,100,753,412,4,-11,65.57,0,0.108,2.3,0.306,310.3,65.36,-4,1000
2017,3,3,16,0,03-03-17 16:00,143,183,205,83,718,326,4,-12,70.22,4,0.108,2.2,0.29,309,62.66,-5,1000
2017,3,3,16,30,03-03-17 16:30,104,159,145,71,624,231,4,-12,75.17,4,0.108,2.1,0.283,309,62.7,-5,1000
2017,3,3,17,0,03-03-17 17:00,66,114,85,55,478,135,4,-13,80.33,4,0.108,2,0.277,307,64.83,-6,1000
2017,3,3,17,30,03-03-17 17:30,27,46,31,31,248,50,4,-13,85.66,4,0.108,1.9,0.269,307,64.86,-6,1000
2017,3,3,18,0,03-03-17 18:00,0,0,0,0,0,0,4,-13,91.1,0,0.108,1.8,0.261,305,62.24,-7,1010
2017,3,3,18,30,03-03-17 18:30,0,0,0,0,0,0,4,-13,96.6,0,0.108,1.7,0.256,305,62.27,-7,1010
2017,3,3,19,0,03-03-17 19:00,0,0,0,0,0,0,4,-14,102.13,0,0.866,1.7,0.251,300.9,64.99,-7,1010
2017,3,3,19,30,03-03-17 19:30,0,0,0,0,0,0,4,-14,107.64,0,0.866,1.6,0.248,300.9,65.01,-7,1010
2017,3,3,20,0,03-03-17 20:00,0,0,0,0,0,0,4,-14,113.08,0,0.866,1.6,0.246,298,69.47,-8,1010
2017,3,3,20,30,03-03-17 20:30,0,0,0,0,0,0,4,-14,118.39,0,0.866,1.5,0.247,298,69.48,-8,1010
2017,3,3,21,0,03-03-17 21:00,0,0,0,0,0,0,4,-14,123.52,0,0.866,1.4,0.248,295.9,70.24,-8,1010
2017,3,3,21,30,03-03-17 21:30,0,0,0,0,0,0,4,-14,128.37,0,0.866,1.3,0.25,295.9,70.24,-8,1010
2017,3,3,22,0,03-03-17 22:00,0,0,0,0,0,0,8,-14,132.84,0,0.866,1.3,0.252,295.9,71.42,-9,1010
2017,3,3,22,30,03-03-17 22:30,0,0,0,0,0,0,8,-14,136.79,0,0.866,1.3,0.252,295.9,71.42,-9,1010
2017,3,3,23,0,03-03-17 23:00,0,0,0,0,0,0,8,-14,140.05,0,0.866,1.3,0.252,298.2,77.99,-9,1010
2017,3,3,23,30,03-03-17 23:30,0,0,0,0,0,0,8,-14,142.41,0,0.866,1.2,0.252,298.2,77.99,-9,1010
2017,3,4,0,0,03-04-17 0:00,0,0,0,0,0,0,8,-13,143.7,0,0.866,1.2,0.253,300.4,78.92,-9,1010
2017,3,4,0,30,03-04-17 0:30,0,0,0,0,0,0,8,-13,143.8,0,0.866,1.1,0.253,300.4,78.92,-9,1010
2017,3,4,1,0,03-04-17 1:00,0,0,0,0,0,0,4,-13,142.7,0,0.866,1.1,0.253,300.9,79.6,-9,1010
2017,3,4,1,30,03-04-17 1:30,0,0,0,0,0,0,4,-13,140.51,0,0.866,1,0.254,300.9,79.59,-9,1010
2017,3,4,2,0,03-04-17 2:00,0,0,0,0,0,0,4,-13,137.39,0,0.866,1,0.255,299.6,79.83,-10,1010
2017,3,4,2,30,03-04-17 2:30,0,0,0,0,0,0,4,-13,133.54,0,0.866,0.9,0.257,299.6,79.81,-10,1010
2017,3,4,3,0,03-04-17 3:00,0,0,0,0,0,0,4,-13,129.14,0,0.866,0.9,0.26,295.5,80.73,-10,1010
2017,3,4,3,30,03-04-17 3:30,0,0,0,0,0,0,4,-13,124.34,0,0.866,0.9,0.263,295.5,80.72,-9,1010
2017,3,4,4,0,03-04-17 4:00,0,0,0,0,0,0,4,-13,119.25,0,0.866,0.9,0.267,295.4,82.07,-9,1010
2017,3,4,4,30,03-04-17 4:30,0,0,0,0,0,0,4,-13,113.95,0,0.866,0.9,0.271,295.4,82.08,-9,1010
2017,3,4,5,0,03-04-17 5:00,0,0,0,0,0,0,4,-13,108.52,0,0.866,1,0.276,298.8,84.36,-9,1010
2017,3,4,5,30,03-04-17 5:30,0,0,0,0,0,0,4,-13,103.01,0,0.866,1,0.28,298.8,77.94,-8,1010
2017,3,4,6,0,03-04-17 6:00,0,0,0,0,0,0,4,-12,97.47,0,0.866,1.1,0.284,305.4,80.72,-8,1010
2017,3,4,6,30,03-04-17 6:30,0,0,0,0,0,0,4,-12,91.95,0,0.866,1.2,0.283,305.4,74.64,-8,1010
2017,3,4,7,0,03-04-17 7:00,20,0,20,30,142,38,4,-12,86.48,4,0.866,1.3,0.283,316.2,76.2,-8,1010
2017,3,4,7,30,03-04-17 7:30,60,45,67,65,378,124,8,-12,81.12,4,0.866,1.5,0.278,316.2,76.23,-7,1010
2017,3,4,8,0,03-04-17 8:00,101,81,121,90,550,224,8,-12,75.9,4,0.866,1.7,0.273,325.2,73.52,-7,1010
2017,3,4,8,30,03-04-17 8:30,133,130,176,110,656,325,8,-12,70.89,0,0.866,1.8,0.264,325.2,73.55,-7,1010
2017,3,4,9,0,03-04-17 9:00,157,34,171,116,765,425,8,-13,66.16,0,0.866,1.9,0.255,329.1,68.37,-7,1010
2017,3,4,9,30,03-04-17 9:30,148,519,393,128,817,515,8,-13,61.77,0,0.866,1.9,0.245,329.1,68.39,-7,1010
2017,3,4,10,0,03-04-17 10:00,237,208,348,119,901,598,8,-14,57.84,0,0.866,2,0.235,327.8,63.57,-8,1010
2017,3,4,10,30,03-04-17 10:30,146,662,532,125,927,664,8,-14,54.45,0,0.866,2,0.225,327.8,63.58,-8,1010
2017,3,4,11,0,03-04-17 11:00,196,559,543,122,960,717,8,-15,51.74,0,0.866,2.1,0.216,325.5,59.51,-8,1010
2017,3,4,11,30,03-04-17 11:30,243,470,546,126,972,753,4,-15,49.82,0,0.866,2,0.208,325.5,59.52,-8,1010
2017,3,4,12,0,03-04-17 12:00,203,591,593,123,985,773,4,-16,48.79,0,0.866,2,0.2,324.4,56.76,-8,1010
2017,3,4,12,30,03-04-17 12:30,185,646,612,123,987,775,4,-16,48.7,0,0.866,2,0.194,324.4,56.76,-8,1010
2017,3,4,13,0,03-04-17 13:00,197,595,583,119,989,761,4,-16,49.56,0,0.866,2,0.188,324,59.36,-8,1010
2017,3,4,13,30,03-04-17 13:30,116,798,615,116,981,730,4,-16,51.32,0,0.866,1.9,0.183,324,59.36,-8,1010
2017,3,4,14,0,03-04-17 14:00,92,841,588,111,969,683,4,-16,53.89,0,0.866,1.9,0.179,324.6,57.76,-8,1010
2017,3,4,14,30,03-04-17 14:30,76,865,545,106,949,621,4,-16,57.15,0,0.866,1.8,0.175,324.6,57.76,-8,1010
2017,3,4,15,0,03-04-17 15:00,106,684,438,97,924,545,4,-17,60.99,0,0.866,1.8,0.172,325.7,56.39,-9,1010
2017,3,4,15,30,03-04-17 15:30,103,612,359,89,884,458,4,-17,65.29,0,0.866,1.7,0.169,325.7,56.4,-9,1010
2017,3,4,16,0,03-04-17 16:00,84,584,284,77,832,362,4,-17,69.97,4,0.866,1.7,0.167,327.7,59.55,-9,1010
2017,3,4,16,30,03-04-17 16:30,65,533,204,65,751,260,4,-17,74.92,4,0.866,1.6,0.164,327.7,59.56,-9,1010
2017,3,4,17,0,03-04-17 17:00,49,429,123,49,632,157,4,-17,80.1,4,0.866,1.6,0.161,330,58.3,-10,1010
2017,3,4,17,30,03-04-17 17:30,29,240,48,28,415,61,4,-17,85.43,4,0.866,1.4,0.157,330,58.32,-10,1010
2017,3,4,18,0,03-04-17 18:00,0,0,0,0,0,0,4,-17,90.87,0,0.866,1.3,0.153,332.7,62.82,-11,1010
2017,3,4,18,30,03-04-17 18:30,0,0,0,0,0,0,4,-17,96.39,0,0.866,1.1,0.149,332.7,62.83,-11,1010
2017,3,4,19,0,03-04-17 19:00,0,0,0,0,0,0,4,-17,101.91,0,0.866,1,0.145,334.4,69.25,-11,1010
2017,3,4,19,30,03-04-17 19:30,0,0,0,0,0,0,4,-17,107.42,0,0.866,0.9,0.143,334.4,69.24,-11,1010
2017,3,4,20,0,03-04-17 20:00,0,0,0,0,0,0,4,-16,112.85,0,0.866,0.8,0.141,334.3,72.31,-12,1010
2017,3,4,20,30,03-04-17 20:30,0,0,0,0,0,0,4,-16,118.16,0,0.866,0.7,0.14,334.3,72.3,-12,1010
2017,3,4,21,0,03-04-17 21:00,0,0,0,0,0,0,4,-16,123.27,0,0.866,0.6,0.139,332,80.64,-12,1010
2017,3,4,21,30,03-04-17 21:30,0,0,0,0,0,0,1,-16,128.11,0,0.866,0.6,0.139,332,80.63,-12,1010
2017,3,4,22,0,03-04-17 22:00,0,0,0,0,0,0,1,-16,132.56,0,0.866,0.6,0.139,331.6,81.75,-12,1010
2017,3,4,22,30,03-04-17 22:30,0,0,0,0,0,0,1,-16,136.48,0,0.866,0.6,0.139,331.6,81.74,-12,1010
2017,3,4,23,0,03-04-17 23:00,0,0,0,0,0,0,1,-16,139.71,0,0.866,0.6,0.139,339.4,82.3,-12,1010
2017,3,4,23,30,03-04-17 23:30,0,0,0,0,0,0,1,-16,142.05,0,0.866,0.6,0.138,339.4,82.3,-12,1010
2017,3,5,0,0,03-05-17 0:00,0,0,0,0,0,0,4,-16,143.32,0,0.866,0.6,0.138,349.5,82.76,-13,1010
2017,3,5,0,30,03-05-17 0:30,0,0,0,0,0,0,1,-16,143.42,0,0.866,0.6,0.138,349.5,82.77,-13,1010
2017,3,5,1,0,03-05-17 1:00,0,0,0,0,0,0,0,-16,142.32,0,0.866,0.6,0.138,352.8,82.94,-13,1010
2017,3,5,1,30,03-05-17 1:30,0,0,0,0,0,0,1,-16,140.13,0,0.866,0.6,0.139,352.8,82.94,-13,1010
2017,3,5,2,0,03-05-17 2:00,0,0,0,0,0,0,1,-16,137.02,0,0.866,0.6,0.14,351,81.84,-13,1010
2017,3,5,2,30,03-05-17 2:30,0,0,0,0,0,0,1,-16,133.19,0,0.866,0.6,0.14,351,81.84,-13,1010
2017,3,5,3,0,03-05-17 3:00,0,0,0,0,0,0,1,-16,128.8,0,0.866,0.6,0.141,347.4,87.01,-13,1010
2017,3,5,3,30,03-05-17 3:30,0,0,0,0,0,0,1,-16,124.01,0,0.866,0.5,0.141,347.4,87.03,-13,1010
2017,3,5,4,0,03-05-17 4:00,0,0,0,0,0,0,0,-16,118.93,0,0.866,0.5,0.142,344.8,85.3,-13,1010
2017,3,5,4,30,03-05-17 4:30,0,0,0,0,0,0,0,-16,113.64,0,0.866,0.5,0.142,344.8,85.31,-13,1010
2017,3,5,5,0,03-05-17 5:00,0,0,0,0,0,0,0,-17,108.22,0,0.866,0.5,0.143,343.5,83.96,-13,1010
2017,3,5,5,30,03-05-17 5:30,0,0,0,0,0,0,0,-17,102.71,0,0.866,0.5,0.144,343.5,83.97,-13,1010
2017,3,5,6,0,03-05-17 6:00,0,0,0,0,0,0,0,-17,97.17,0,0.866,0.5,0.145,346.2,83.13,-13,1010
2017,3,5,6,30,03-05-17 6:30,0,0,0,0,0,0,1,-17,91.65,0,0.866,0.6,0.147,346.2,76.58,-12,1020
2017,3,5,7,0,03-05-17 7:00,24,384,50,24,384,50,1,-17,86.18,0,0.866,0.7,0.149,353.6,68.17,-11,1020
2017,3,5,7,30,03-05-17 7:30,45,621,144,45,621,144,1,-17,80.81,0,0.866,0.7,0.153,353.6,62.88,-10,1020
2017,3,5,8,0,03-05-17 8:00,60,752,247,60,752,247,0,-17,75.58,0,0.866,0.7,0.157,358.1,56.68,-9,1020
2017,3,5,8,30,03-05-17 8:30,72,835,351,72,835,351,1,-17,70.56,0,0.866,0.7,0.163,358.1,52.35,-8,1020
2017,3,5,9,0,03-05-17 9:00,83,889,448,83,889,448,0,-17,65.82,0,0.866,0.7,0.17,5.4,48.3,-7,1010
2017,3,5,9,30,03-05-17 9:30,92,929,536,92,929,536,0,-17,61.42,0,0.866,0.7,0.178,5.4,41.34,-6,1010
2017,3,5,10,0,03-05-17 10:00,101,951,613,101,951,613,0,-17,57.47,0,0.866,0.7,0.187,13.9,39.32,-5,1010
2017,3,5,10,30,03-05-17 10:30,107,971,677,107,971,677,0,-17,54.08,0,0.866,0.6,0.198,13.9,36.43,-4,1010
2017,3,5,11,0,03-05-17 11:00,117,973,725,117,973,725,1,-17,51.36,0,0.866,0.6,0.209,19.3,34.89,-3,1010
2017,3,5,11,30,03-05-17 11:30,120,980,758,120,980,758,1,-17,49.43,0,0.866,0.6,0.227,19.3,32.36,-2,1010
2017,3,5,12,0,03-05-17 12:00,126,975,773,126,975,773,1,-16,48.4,0,0.866,0.6,0.246,20.7,33.31,-1,1010
2017,3,5,12,30,03-05-17 12:30,126,972,773,126,972,773,1,-16,48.31,0,0.866,0.5,0.27,20.7,30.91,0,1010
2017,3,5,13,0,03-05-17 13:00,127,961,756,127,961,756,1,-16,49.19,0,0.866,0.5,0.294,24,29.79,0,1010
2017,3,5,13,30,03-05-17 13:30,124,949,722,124,949,722,1,-16,50.96,0,0.866,0.4,0.312,24,29.77,0,1010
2017,3,5,14,0,03-05-17 14:00,117,938,674,117,938,674,0,-16,53.55,0,0.866,0.4,0.33,22,30.63,0,1010
2017,3,5,14,30,03-05-17 14:30,111,915,611,111,915,611,0,-16,56.84,0,0.866,0.3,0.343,22,30.62,0,1010
2017,3,5,15,0,03-05-17 15:00,97,898,537,97,898,537,0,-15,60.7,0,0.866,0.3,0.357,7.2,31.63,0,1010
2017,3,5,15,30,03-05-17 15:30,89,856,451,89,856,451,0,-15,65.02,0,0.866,0.2,0.368,7.2,31.62,0,1010
2017,3,5,16,0,03-05-17 16:00,78,799,356,78,799,356,1,-14,69.71,0,0.866,0.2,0.379,338.7,34.28,0,1010
2017,3,5,16,30,03-05-17 16:30,66,717,255,66,717,255,0,-14,74.68,0,0.866,0.3,0.383,338.7,36.88,0,1010
2017,3,5,17,0,03-05-17 17:00,51,585,154,51,585,154,1,-11,79.87,0,0.866,0.4,0.388,353.2,53.93,-1,1010
2017,3,5,17,30,03-05-17 17:30,30,373,61,30,373,61,1,-11,85.21,0,0.866,0.5,0.388,353.2,53.93,-2,1010
2017,3,5,18,0,03-05-17 18:00,0,0,0,0,0,0,8,-11,90.65,0,0.866,0.6,0.388,28.9,58.05,-3,1010
2017,3,5,18,30,03-05-17 18:30,0,0,0,0,0,0,8,-11,96.17,0,0.866,0.5,0.39,28.9,62.58,-3,1010
2017,3,5,19,0,03-05-17 19:00,0,0,0,0,0,0,8,-10,101.7,0,0.866,0.5,0.392,59.3,72.29,-4,1010
2017,3,5,19,30,03-05-17 19:30,0,0,0,0,0,0,8,-10,107.2,0,0.866,0.4,0.4,59.3,72.27,-4,1010
2017,3,5,20,0,03-05-17 20:00,0,0,0,0,0,0,8,-9,112.62,0,0.866,0.4,0.408,91.4,74.21,-5,1010
2017,3,5,20,30,03-05-17 20:30,0,0,0,0,0,0,8,-9,117.92,0,0.866,0.5,0.426,91.4,74.19,-5,1010
2017,3,5,21,0,03-05-17 21:00,0,0,0,0,0,0,8,-10,123.02,0,0.866,0.6,0.444,113.7,72.38,-5,1010
2017,3,5,21,30,03-05-17 21:30,0,0,0,0,0,0,8,-10,127.84,0,0.866,0.6,0.481,113.7,72.36,-5,1010
2017,3,5,22,0,03-05-17 22:00,0,0,0,0,0,0,0,-10,132.27,0,0.866,0.7,0.518,127.7,75.88,-5,1010
2017,3,5,22,30,03-05-17 22:30,0,0,0,0,0,0,0,-10,136.17,0,0.866,0.7,0.576,127.7,75.86,-5,1010
2017,3,5,23,0,03-05-17 23:00,0,0,0,0,0,0,0,-10,139.37,0,0.866,0.7,0.634,136.2,75.37,-5,1010
2017,3,5,23,30,03-05-17 23:30,0,0,0,0,0,0,1,-10,141.69,0,0.866,0.7,0.704,136.2,75.36,-5,1010
2017,3,6,0,0,03-06-17 0:00,0,0,0,0,0,0,1,-10,142.94,0,0.866,0.8,0.774,142.3,75.89,-5,1010
2017,3,6,0,30,03-06-17 0:30,0,0,0,0,0,0,1,-10,143.02,0,0.866,0.8,0.839,142.3,75.87,-5,1010
2017,3,6,1,0,03-06-17 1:00,0,0,0,0,0,0,8,-10,141.92,0,0.866,0.8,0.905,146.9,77.47,-5,1010
2017,3,6,1,30,03-06-17 1:30,0,0,0,0,0,0,8,-10,139.74,0,0.866,0.8,0.942,146.9,77.45,-5,1010
2017,3,6,2,0,03-06-17 2:00,0,0,0,0,0,0,8,-10,136.65,0,0.866,0.9,0.98,149.4,78.5,-5,1010
2017,3,6,2,30,03-06-17 2:30,0,0,0,0,0,0,4,-10,132.83,0,0.866,0.9,0.986,149.4,72.7,-5,1010
2017,3,6,3,0,03-06-17 3:00,0,0,0,0,0,0,4,-9,128.46,0,0.866,0.9,0.993,153.8,73.81,-5,1010
2017,3,6,3,30,03-06-17 3:30,0,0,0,0,0,0,4,-9,123.69,0,0.866,0.8,0.985,153.8,73.81,-5,1010
2017,3,6,4,0,03-06-17 4:00,0,0,0,0,0,0,4,-9,118.61,0,0.866,0.8,0.978,158.3,75.05,-5,1010
2017,3,6,4,30,03-06-17 4:30,0,0,0,0,0,0,1,-9,113.33,0,0.866,0.8,0.984,158.3,75.04,-5,1010
2017,3,6,5,0,03-06-17 5:00,0,0,0,0,0,0,0,-9,107.91,0,0.866,0.8,0.991,155.7,76.51,-5,1010
2017,3,6,5,30,03-06-17 5:30,0,0,0,0,0,0,8,-9,102.41,0,0.866,0.8,1.018,155.7,76.51,-5,1010
2017,3,6,6,0,03-06-17 6:00,0,0,0,0,0,0,4,-9,96.87,0,0.866,0.9,1.047,151.2,77.64,-5,1010
2017,3,6,6,30,03-06-17 6:30,0,0,0,0,0,0,4,-9,91.34,0,0.866,0.9,1.087,151.2,71.96,-4,1010
2017,3,6,7,0,03-06-17 7:00,20,0,20,31,143,41,4,-8,85.87,4,0.866,1,1.127,149.7,75.24,-3,1010
2017,3,6,7,30,03-06-17 7:30,58,8,59,68,332,123,4,-8,80.49,4,0.866,1,1.165,149.7,64.76,-1,1010
2017,3,6,8,0,03-06-17 8:00,98,21,103,106,423,214,4,-7,75.26,4,0.866,1.1,1.204,159.6,65.31,0,1010
2017,3,6,8,30,03-06-17 8:30,133,48,149,133,521,309,4,-7,70.23,0,0.866,1.2,1.226,159.6,60.68,1,1010
2017,3,6,9,0,03-06-17 9:00,153,17,160,161,573,399,4,-6,65.48,0,0.866,1.3,1.249,170.3,61.77,2,1010
2017,3,6,9,30,03-06-17 9:30,209,86,251,179,628,484,4,-6,61.07,0,0.866,1.3,1.253,170.3,57.45,3,1000
2017,3,6,10,0,03-06-17 10:00,222,40,244,170,723,563,4,-4,57.11,0,0.866,1.4,1.258,175.1,58.41,4,1000
2017,3,6,10,30,03-06-17 10:30,261,69,302,179,752,625,4,-4,53.7,0,0.866,1.3,1.26,175.1,54.42,5,1000
2017,3,6,11,0,03-06-17 11:00,206,546,550,180,784,674,4,-2,50.97,0,0.866,1.3,1.263,176.2,59.57,6,1000
2017,3,6,11,30,03-06-17 11:30,193,618,598,185,796,707,4,-2,49.04,0,0.866,1.3,1.271,176.2,55.56,7,1000
2017,3,6,12,0,03-06-17 12:00,180,815,725,180,815,725,1,0,48.01,0,0.866,1.4,1.281,178.3,59.33,8,1000
2017,3,6,12,30,03-06-17 12:30,216,569,598,179,815,726,4,0,47.93,0,0.866,1.3,1.304,178.3,59.3,8,1000
2017,3,6,13,0,03-06-17 13:00,126,803,655,169,824,712,8,1,48.81,0,0.866,1.3,1.328,180.8,61.87,9,1000
2017,3,6,13,30,03-06-17 13:30,172,652,586,164,812,680,8,1,50.61,0,0.866,1.2,1.371,180.8,61.84,9,1000
2017,3,6,14,0,03-06-17 14:00,247,369,468,159,791,633,8,2,53.22,0,0.866,1.2,1.415,181,67.33,9,1000
2017,3,6,14,30,03-06-17 14:30,203,448,450,151,764,572,8,2,56.53,0,0.866,1.1,1.48,181,72.06,9,1000
2017,3,6,15,0,03-06-17 15:00,125,628,435,145,714,498,8,3,60.41,0,0.866,1,1.547,176.5,76.48,9,1000
2017,3,6,15,30,03-06-17 15:30,101,634,371,131,664,415,8,3,64.75,0,0.866,1,1.617,176.5,81.91,8,1000
2017,3,6,16,0,03-06-17 16:00,139,424,288,121,571,322,8,3,69.45,4,0.866,1,1.687,174,87.36,7,1000
2017,3,6,16,30,03-06-17 16:30,108,356,204,100,477,228,8,3,74.44,4,0.866,1,1.741,174,93.68,6,1000
2017,3,6,17,0,03-06-17 17:00,77,238,119,75,323,133,4,2,79.63,4,0.866,1.1,1.795,177.3,89.35,5,1000
2017,3,6,17,30,03-06-17 17:30,36,107,45,38,150,51,4,2,84.98,4,0.866,1.1,1.844,177.3,95.88,4,1000
2017,3,6,18,0,03-06-17 18:00,0,0,0,0,0,0,4,2,90.43,0,0.866,1.2,1.894,182.2,93.81,4,1000
2017,3,6,18,30,03-06-17 18:30,0,0,0,0,0,0,8,2,95.95,0,0.866,1.2,1.936,182.2,100,4,1000
2017,3,6,19,0,03-06-17 19:00,0,0,0,0,0,0,8,1,101.48,0,0.108,1.3,1.979,184.9,99.31,4,1000
2017,3,6,19,30,03-06-17 19:30,0,0,0,0,0,0,8,1,106.98,0,0.108,1.3,2.025,184.9,99.31,3,1000
2017,3,6,20,0,03-06-17 20:00,0,0,0,0,0,0,8,1,112.4,0,0.108,1.3,2.073,183.6,98.19,3,1000
2017,3,6,20,30,03-06-17 20:30,0,0,0,0,0,0,8,1,117.68,0,0.108,1.3,2.129,183.6,98.18,3,1000
2017,3,6,21,0,03-06-17 21:00,0,0,0,0,0,0,8,1,122.77,0,0.108,1.3,2.186,181.1,97.26,3,1000
2017,3,6,21,30,03-06-17 21:30,0,0,0,0,0,0,8,1,127.57,0,0.108,1.3,2.234,181.1,100,3,1000
2017,3,6,22,0,03-06-17 22:00,0,0,0,0,0,0,8,1,131.98,0,0.108,1.3,2.283,178.6,100,3,1000
2017,3,6,22,30,03-06-17 22:30,0,0,0,0,0,0,8,1,135.86,0,0.108,1.3,2.321,178.6,100,3,1000
2017,3,6,23,0,03-06-17 23:00,0,0,0,0,0,0,8,1,139.03,0,0.108,1.3,2.36,177,97.87,3,1000
2017,3,6,23,30,03-06-17 23:30,0,0,0,0,0,0,6,1,141.33,0,0.108,1.3,2.397,177,97.84,3,1000
2017,3,7,0,0,03-07-17 0:00,0,0,0,0,0,0,6,1,142.56,0,0.108,1.3,2.436,173,98.22,3,1000
