ds,DHI,dni,y,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
11-08-98 3:00,0,0,0,0,0,0,7,18,110.43,0,0.135,0.1,4.279,276.1,100,20,990
11-08-98 3:30,0,0,0,0,0,0,8,18,106.4,0,0.135,0.1,4.175,276.1,100,20,990
11-08-98 4:00,0,0,0,0,0,0,8,18,101.98,0,0.135,0.1,4.072,279.2,100,20,990
11-08-98 4:30,0,0,0,0,0,0,8,18,97.25,0,0.135,0.1,3.987,279.2,100,20,990
11-08-98 5:00,0,0,0,0,0,0,7,18,92.28,0,0.135,0.1,3.902,275.4,100,20,990
11-08-98 5:30,17,0,17,15,30,17,7,18,87.1,4,0.135,0.1,3.85,275.4,100,20,990
11-08-98 6:00,55,160,78,55,160,78,0,19,81.78,0,0.135,0.1,3.799,272.8,100,21,990
11-08-98 6:30,12,0,12,91,280,157,3,19,76.35,0,0.135,0.1,3.772,272.8,100,21,990
11-08-98 7:00,115,397,245,115,397,245,0,20,70.85,0,0.135,0.1,3.745,279.9,100,22,990
11-08-98 7:30,136,477,335,136,477,335,0,20,65.32,0,0.135,0.1,3.719,279.9,100,22,990
11-08-98 8:00,147,556,427,147,556,427,0,21,59.81,0,0.135,0.1,3.694,284.1,100,23,990
11-08-98 8:30,160,606,513,160,606,513,0,21,54.36,0,0.135,0.1,3.629,284.1,94.21,24,990
11-08-98 9:00,160,668,598,160,668,598,0,19,49.03,0,0.135,0.1,3.565,290.2,83.19,25,990
11-08-98 9:30,167,699,671,167,699,671,0,19,43.92,0,0.135,0.1,3.462,290.2,78.34,26,990
11-08-98 10:00,166,736,737,166,736,737,0,18,39.13,0,0.135,0.1,3.36,301.1,66.74,27,990
11-08-98 10:30,171,754,791,171,754,791,0,18,34.83,0,0.135,0.1,3.253,301.1,66.74,27,990
11-08-98 11:00,175,766,831,175,766,831,0,17,31.24,0,0.135,0.1,3.147,307.5,58.46,28,990
11-08-98 11:30,177,775,858,177,775,858,0,17,28.65,0,0.135,0.1,3.07,307.5,58.46,28,990
11-08-98 12:00,175,784,872,175,784,872,0,16,27.37,0,0.135,0.1,2.994,312.8,52.07,28,990
11-08-98 12:30,175,784,870,175,784,870,0,16,27.57,0,0.135,0.1,2.968,312.8,52.07,28,990
11-08-98 13:00,174,778,854,174,778,854,0,15,29.22,0,0.135,0.1,2.942,317.9,49.81,28,990
11-08-98 13:30,172,769,824,172,769,824,0,15,32.11,0,0.135,0.1,2.971,317.9,49.82,28,990
11-08-98 14:00,173,746,778,173,746,778,0,15,35.91,0,0.135,0.1,3.001,323.1,48.56,28,990
11-08-98 14:30,168,727,722,168,727,722,,15,40.37,1,0.135,0.1,3.062,323.1,51.5,28,990
11-08-98 15:00,168,688,653,168,688,653,,15,45.26,1,0.135,0.1,3.123,328.4,51.34,28,990
11-08-98 15:30,166,637,572,160,655,577,,15,50.44,1,0.135,0.1,3.185,328.4,54.48,27,990
11-08-98 16:00,138,621,487,154,600,492,7,15,55.81,0,0.135,0.1,3.247,334.4,55.68,26,990
11-08-98 16:30,203,136,269,141,547,403,6,15,61.29,0,0.135,0.1,3.29,334.4,59.11,25,990
11-08-98 17:00,153,56,176,121,487,313,6,16,66.82,0,0.135,0.1,3.333,339.9,65.88,25,990
11-08-98 17:30,106,16,111,101,403,223,8,16,72.35,0,0.135,0.1,3.349,339.9,70.01,24,990
11-08-98 18:00,74,35,82,75,297,137,3,17,77.85,0,0.135,0.1,3.365,342.9,78.03,23,990
11-08-98 18:30,36,0,36,42,162,61,3,17,83.26,4,0.135,0.1,3.359,342.9,83.02,22,990
11-08-98 19:00,8,23,8,8,23,8,1,17,88.56,0,0.135,0.1,3.353,342.9,90.78,21,990
11-08-98 19:30,0,0,0,0,0,0,0,17,93.71,0,0.135,0.1,3.345,342.9,96.67,20,990
11-08-98 20:00,0,0,0,0,0,0,0,17,98.64,0,0.135,0.1,3.338,339.3,98.32,20,990
11-08-98 20:30,0,0,0,0,0,0,0,17,103.31,0,0.135,0.1,3.331,339.3,98.33,19,990
11-08-98 21:00,0,0,0,0,0,0,0,17,107.65,0,0.135,0.1,3.324,335.6,99.3,19,990
11-08-98 21:30,0,0,0,0,0,0,3,17,111.6,0,0.135,0.1,3.322,335.6,100,19,990
11-08-98 22:00,0,0,0,0,0,0,3,17,115.07,0,0.135,0.1,3.32,335.5,100,19,990
11-08-98 22:30,0,0,0,0,0,0,3,17,117.97,0,0.135,0.1,3.311,335.5,100,19,990
11-08-98 23:00,0,0,0,0,0,0,3,17,120.22,0,0.135,0.1,3.303,337.5,100,19,990
11-08-98 23:30,0,0,0,0,0,0,3,17,121.73,0,0.135,0.1,3.269,337.5,100,18,990
12-08-98 0:00,0,0,0,0,0,0,0,17,122.45,0,0.135,0.1,3.235,341.1,100,18,990
12-08-98 0:30,0,0,0,0,0,0,1,17,122.35,0,0.135,0.1,3.17,341.1,100,18,990
12-08-98 1:00,0,0,0,0,0,0,3,17,121.43,0,0.135,0.1,3.105,345.2,100,18,990
12-08-98 1:30,0,0,0,0,0,0,3,16,119.73,0,0.135,0.1,3.019,345.2,100,18,990
12-08-98 2:00,0,0,0,0,0,0,3,16,117.31,0,0.135,0.1,2.933,343,100,18,990
12-08-98 2:30,0,0,0,0,0,0,3,16,114.26,0,0.135,0.1,2.849,343,100,17,990
12-08-98 3:00,0,0,0,0,0,0,3,16,110.67,0,0.135,0.1,2.766,339.1,100,17,1000
12-08-98 3:30,0,0,0,0,0,0,3,15,106.61,0,0.135,0.1,2.69,339.1,100,17,1000
12-08-98 4:00,0,0,0,0,0,0,3,15,102.19,0,0.135,0.1,2.614,329.5,100,17,1000
12-08-98 4:30,0,0,0,0,0,0,3,15,97.45,0,0.135,0.1,2.557,329.5,100,17,1000
12-08-98 5:00,0,0,0,0,0,0,3,15,92.46,0,0.135,0.1,2.501,318.4,100,17,1000
12-08-98 5:30,16,102,21,16,102,21,0,15,87.28,0,0.135,0.1,2.466,318.4,100,17,1000
12-08-98 6:00,25,0,25,43,315,87,3,15,81.95,0,0.135,0.1,2.433,320.7,95.95,18,1000
12-08-98 6:30,53,0,53,64,459,171,3,15,76.51,0,0.135,0.1,2.397,320.7,90.07,19,1000
12-08-98 7:00,124,57,142,76,582,265,3,14,71.01,0,0.135,0.1,2.362,340.4,78.92,20,1000
12-08-98 7:30,157,38,173,87,658,361,3,14,65.48,0,0.135,0.1,2.304,340.4,74.16,21,1000
12-08-98 8:00,94,725,457,94,725,457,1,13,59.97,0,0.135,0.1,2.247,347.2,66.11,22,1000
12-08-98 8:30,101,769,548,101,769,548,1,13,54.53,0,0.135,0.1,2.175,347.2,62.17,22,1000
12-08-98 9:00,106,807,633,106,807,633,0,13,49.21,0,0.135,0.1,2.103,351.4,56.82,23,1000
12-08-98 9:30,111,833,709,111,833,709,0,13,44.11,0,0.135,0.1,2.036,351.4,56.83,23,1000
12-08-98 10:00,115,854,775,115,854,775,0,12,39.34,0,0.135,0.1,1.969,354.2,52.35,24,1000
12-08-98 10:30,118,870,830,118,870,830,1,12,35.06,0,0.135,0.1,1.913,354.2,52.35,24,1000
12-08-98 11:00,346,424,708,120,881,871,2,12,31.49,0,0.135,0.1,1.857,354,48.22,25,1000
12-08-98 11:30,398,343,699,121,889,899,3,12,28.93,0,0.135,0.1,1.813,354,48.22,25,1000
12-08-98 12:00,350,472,769,121,894,913,3,12,27.66,0,0.135,0.1,1.769,353.3,47.1,26,1000
12-08-98 12:30,370,409,732,121,895,912,3,12,27.87,0,0.135,0.1,1.734,353.3,47.1,26,1000
12-08-98 13:00,350,438,731,118,895,897,2,11,29.52,0,0.135,0.1,1.701,353.5,46.13,26,1000
12-08-98 13:30,391,304,648,116,889,867,2,11,32.39,0,0.135,0.1,1.679,353.5,46.13,26,1000
12-08-98 14:00,112,882,824,112,882,824,0,11,36.18,0,0.135,0.1,1.657,354.6,45.38,26,1000
12-08-98 14:30,109,868,768,109,868,768,0,11,40.62,0,0.135,0.1,1.645,354.6,48.18,25,1000
12-08-98 15:00,103,852,701,103,852,701,0,11,45.5,0,0.135,0.1,1.634,356.6,47.84,25,1000
12-08-98 15:30,99,826,622,99,826,622,0,11,50.68,0,0.135,0.1,1.627,356.6,47.85,24,1000
12-08-98 16:00,92,795,536,92,795,536,0,11,56.04,0,0.135,0.1,1.621,359.8,47.97,24,1000
12-08-98 16:30,85,751,444,85,751,444,0,11,61.51,0,0.135,0.1,1.616,359.8,50.97,23,1000
12-08-98 17:00,77,694,347,77,694,347,0,11,67.04,0,0.135,0.1,1.612,3.5,55.52,23,1000
12-08-98 17:30,66,615,250,66,615,250,0,11,72.58,0,0.135,0.1,1.61,3.5,59.05,22,1000
12-08-98 18:00,52,506,157,52,506,157,0,13,78.07,0,0.135,0.1,1.608,5,68.45,21,1000
12-08-98 18:30,34,339,72,34,339,72,0,13,83.5,0,0.135,0.1,1.608,5,77.62,19,1000
12-08-98 19:00,9,91,11,9,91,11,0,12,88.8,0,0.135,0.1,1.608,8.5,82.1,18,1000
12-08-98 19:30,0,0,0,0,0,0,0,12,93.95,0,0.135,0.1,1.608,8.5,87.54,17,1000
12-08-98 20:00,0,0,0,0,0,0,0,13,98.89,0,0.135,0.1,1.609,20.3,88,17,1000
12-08-98 20:30,0,0,0,0,0,0,0,13,103.57,0,0.135,0.1,1.603,20.3,93.87,16,1000
12-08-98 21:00,0,0,0,0,0,0,0,13,107.92,0,0.135,0.1,1.598,35.8,95.32,16,1000
12-08-98 21:30,0,0,0,0,0,0,0,13,111.88,0,0.135,0.1,1.59,35.8,95.33,15,1000
12-08-98 22:00,0,0,0,0,0,0,0,13,115.36,0,0.135,0.1,1.583,50.7,96.23,15,1000
12-08-98 22:30,0,0,0,0,0,0,0,13,118.26,0,0.135,0.1,1.581,50.7,100,15,1000
12-08-98 23:00,0,0,0,0,0,0,0,13,120.52,0,0.135,0.1,1.58,63.9,100,15,1000
12-08-98 23:30,0,0,0,0,0,0,0,11,122.04,0,0.135,0.1,1.582,63.9,100,14,1000
13-08-98 0:00,0,0,0,0,0,0,3,11,122.76,0,0.135,0.1,1.584,76.7,100,14,1000
13-08-98 0:30,0,0,0,0,0,0,1,11,122.65,0,0.135,0.1,1.586,76.7,100,13,1000
13-08-98 1:00,0,0,0,0,0,0,0,11,121.72,0,0.135,0.1,1.589,86.4,100,13,1000
13-08-98 1:30,0,0,0,0,0,0,0,11,120,0,0.135,0.1,1.588,86.4,100,13,1000
13-08-98 2:00,0,0,0,0,0,0,0,11,117.57,0,0.135,0.1,1.587,94.7,100,13,1000
13-08-98 2:30,0,0,0,0,0,0,0,11,114.51,0,0.135,0.1,1.581,94.7,100,13,1000
13-08-98 3:00,0,0,0,0,0,0,0,11,110.9,0,0.135,0.1,1.576,101.3,100,13,1000
13-08-98 3:30,0,0,0,0,0,0,0,11,106.83,0,0.135,0.1,1.567,101.3,100,12,1000
13-08-98 4:00,0,0,0,0,0,0,0,11,102.39,0,0.135,0.1,1.559,107.9,100,12,1000
13-08-98 4:30,0,0,0,0,0,0,0,11,97.64,0,0.135,0.1,1.549,107.9,100,12,1000
13-08-98 5:00,0,0,0,0,0,0,0,11,92.65,0,0.135,0.1,1.539,113.9,100,13,1000
13-08-98 5:30,16,163,23,16,163,23,0,11,87.45,0,0.135,0.1,1.531,113.9,100,14,1000
13-08-98 6:00,39,399,93,39,399,93,0,12,82.12,0,0.135,0.1,1.523,117.7,91.28,15,1000
13-08-98 6:30,55,548,181,55,548,181,0,12,76.68,0,0.135,0,1.52,117.7,85.58,17,1000
13-08-98 7:00,67,653,278,67,653,278,0,11,71.17,0,0.135,0,1.517,112.6,71.84,19,1000
13-08-98 7:30,76,724,375,76,724,375,0,11,65.65,0,0.135,0,1.518,112.6,67.45,20,1000
13-08-98 8:00,84,778,471,84,778,471,0,11,60.14,0,0.135,0,1.52,45,57.47,22,1000
13-08-98 8:30,90,817,563,90,817,563,0,11,54.7,0,0.135,0,1.526,45,54.04,22,1000
13-08-98 9:00,95,849,648,95,849,648,0,10,49.39,0,0.135,0,1.533,16.2,48.91,23,1000
13-08-98 9:30,99,872,724,99,872,724,0,10,44.3,0,0.135,0,1.545,16.2,48.9,24,1000
13-08-98 10:00,103,889,789,103,889,789,0,10,39.55,0,0.135,0,1.558,19.9,44.53,25,1000
13-08-98 10:30,106,902,842,106,902,842,0,10,35.29,0,0.135,0,1.574,19.9,44.51,25,1000
13-08-98 11:00,108,910,882,108,910,882,0,9,31.75,0,0.135,0,1.59,27.6,41.01,26,1000
13-08-98 11:30,109,916,909,109,916,909,0,9,29.21,0,0.135,0,1.608,27.6,41,26,1000
13-08-98 12:00,110,918,921,110,918,921,0,9,27.96,0,0.135,0,1.627,32.1,38.01,27,1000
13-08-98 12:30,110,917,918,110,917,918,0,9,28.17,0,0.135,0,1.649,32.1,38,27,1000
13-08-98 13:00,110,911,901,110,911,901,0,9,29.82,0,0.135,0,1.672,27.7,35.54,28,1000
13-08-98 13:30,108,904,869,108,904,869,0,9,32.68,0,0.135,0,1.697,27.7,35.53,28,1000
13-08-98 14:00,107,890,824,107,890,824,0,9,36.46,0,0.135,0,1.722,14.3,35.48,28,1000
13-08-98 14:30,104,875,766,104,875,766,0,9,40.88,0,0.135,0,1.745,14.3,35.46,28,1000
13-08-98 15:00,100,856,698,100,856,698,0,9,45.75,0,0.135,0,1.768,346.3,36.05,28,1000
13-08-98 15:30,95,830,619,95,830,619,0,9,50.92,0,0.135,0,1.783,346.3,36.04,28,1000
13-08-98 16:00,89,799,532,89,799,532,0,10,56.27,0,0.135,0,1.799,318.5,37.9,28,1000
13-08-98 16:30,82,755,440,82,755,440,0,10,61.75,0,0.135,0,1.805,318.5,40.2,27,1000
13-08-98 17:00,74,698,343,74,698,343,0,11,67.27,0,0.135,0,1.811,219.7,42.38,27,1000
13-08-98 17:30,63,619,246,63,619,246,0,11,72.81,0,0.135,0.1,1.81,219.7,47.76,25,1000
13-08-98 18:00,50,509,153,50,509,153,0,11,78.31,0,0.135,0.2,1.809,88,51.52,24,1000
13-08-98 18:30,32,342,69,32,342,69,0,11,83.73,0,0.135,0.4,1.802,88,58.24,22,1000
13-08-98 19:00,0,0,0,0,0,0,3,10,89.04,0,0.135,0.7,1.796,89.8,59.71,21,1000
13-08-98 19:30,0,0,0,0,0,0,0,10,94.2,0,0.135,0.6,1.797,89.8,63.56,20,1000
13-08-98 20:00,0,0,0,0,0,0,0,11,99.15,0,0.135,0.6,1.798,108.3,69.8,19,1000
13-08-98 20:30,0,0,0,0,0,0,0,11,103.84,0,0.135,0.5,1.813,108.3,74.36,18,1000
13-08-98 21:00,0,0,0,0,0,0,0,11,108.2,0,0.135,0.4,1.828,129.7,75.58,17,1000
13-08-98 21:30,0,0,0,0,0,0,0,11,112.16,0,0.135,0.3,1.862,129.7,80.56,17,1000
13-08-98 22:00,0,0,0,0,0,0,0,12,115.65,0,0.135,0.3,1.897,147.6,82.44,17,1000
13-08-98 22:30,0,0,0,0,0,0,0,12,118.57,0,0.135,0.2,1.952,147.6,82.43,16,1000
13-08-98 23:00,0,0,0,0,0,0,0,12,120.82,0,0.135,0.1,2.008,159.5,85.08,16,1000
13-08-98 23:30,0,0,0,0,0,0,3,12,122.34,0,0.135,0.1,2.077,159.5,85.08,16,1000
14-08-98 0:00,0,0,0,0,0,0,4,13,123.06,0,0.135,0.2,2.146,178.9,88.92,17,1000
14-08-98 0:30,0,0,0,0,0,0,7,13,122.95,0,0.135,0.2,2.216,178.9,88.92,17,1000
14-08-98 1:00,0,0,0,0,0,0,4,14,122.01,0,0.135,0.2,2.286,190,88.77,17,1000
14-08-98 1:30,0,0,0,0,0,0,7,14,120.28,0,0.135,0.2,2.332,190,88.76,17,1000
14-08-98 2:00,0,0,0,0,0,0,7,15,117.84,0,0.135,0.2,2.378,191.3,95.87,17,1000
14-08-98 2:30,0,0,0,0,0,0,7,15,114.76,0,0.135,0.2,2.395,191.3,95.86,17,1000
14-08-98 3:00,0,0,0,0,0,0,7,16,111.14,0,0.135,0.2,2.413,188.4,100,17,1000
14-08-98 3:30,0,0,0,0,0,0,1,16,107.06,0,0.135,0.1,2.423,188.4,100,17,1000
14-08-98 4:00,0,0,0,0,0,0,3,16,102.6,0,0.135,0.1,2.433,183.3,100,17,1000
14-08-98 4:30,0,0,0,0,0,0,3,16,97.84,0,0.135,0.1,2.447,183.3,100,17,1000
14-08-98 5:00,0,0,0,0,0,0,3,16,92.83,0,0.135,0.1,2.461,179,100,18,1000
14-08-98 5:30,7,0,7,15,56,17,7,16,87.63,4,0.135,0.1,2.484,179,100,18,1000
14-08-98 6:00,32,0,32,50,218,79,7,17,82.29,3,0.135,0.1,2.508,175.3,100,19,1000
14-08-98 6:30,66,0,66,79,359,161,4,17,76.85,0,0.135,0.1,2.552,175.3,93.96,20,1000
14-08-98 7:00,80,517,245,106,443,248,7,17,71.34,0,0.135,0.1,2.597,184.8,90.17,21,1000
14-08-98 7:30,162,215,251,125,524,340,3,17,65.81,0,0.135,0.1,2.667,184.8,90.15,21,1000
14-08-98 8:00,208,198,307,151,556,427,8,17,60.3,0,0.135,0.1,2.737,188.1,85.93,22,1000
14-08-98 8:30,231,326,419,165,605,513,7,17,54.87,0,0.135,0.1,2.809,188.1,80.79,23,1000
14-08-98 9:00,261,366,499,183,628,591,7,17,49.57,0,0.135,0.1,2.882,188.7,76.45,24,1000
14-08-98 9:30,310,60,352,193,659,663,8,17,44.5,0,0.135,0.1,2.972,188.7,71.94,25,1000
14-08-98 10:00,363,113,451,205,675,724,8,17,39.76,0,0.135,0.1,3.063,188.6,66.66,26,990
14-08-98 10:30,392,215,567,211,691,774,7,17,35.52,0,0.135,0.1,3.188,188.6,66.64,26,990
14-08-98 11:00,414,130,525,237,668,804,7,16,32.01,0,0.135,0.1,3.313,187.7,61.08,26,990
14-08-98 11:30,405,315,679,240,675,828,7,16,29.5,0,0.135,0.1,3.421,187.7,61.06,26,990
14-08-98 12:00,410,334,705,269,636,830,8,16,28.26,0,0.135,0.1,3.529,187.2,61.06,27,990
14-08-98 12:30,411,313,686,268,635,827,7,16,28.49,0,0.135,0.1,3.589,187.2,61.04,27,990
14-08-98 13:00,427,144,552,293,588,802,3,17,30.13,0,0.135,0.1,3.649,182.8,62.11,27,990
14-08-98 13:30,411,180,562,288,576,772,3,17,32.97,0,0.135,0.1,3.701,182.8,62.09,26,990
14-08-98 14:00,353,350,633,296,535,725,8,17,36.74,0,0.135,0.1,3.753,181.3,63.8,26,990
14-08-98 14:30,347,260,543,285,512,671,7,17,41.15,0,0.135,0.1,3.801,181.3,67.7,25,990
14-08-98 15:00,308,281,504,273,479,606,7,18,46,0,0.135,0.1,3.85,178.6,69.93,25,990
14-08-98 15:30,271,272,442,255,442,532,8,18,51.16,0,0.135,0.1,3.881,178.6,74.25,25,990
14-08-98 16:00,224,299,389,233,397,452,8,18,56.51,0,0.135,0.1,3.912,173.6,76.32,25,990
14-08-98 16:30,194,205,291,206,343,367,8,18,61.98,0,0.135,0.1,3.921,173.6,81.07,24,990
14-08-98 17:00,174,126,223,171,287,281,8,18,67.51,3,0.135,0.1,3.932,169.9,82.98,24,990
14-08-98 17:30,102,7,104,132,212,194,8,18,73.04,3,0.135,0.1,3.913,169.9,88.19,23,990
14-08-98 18:00,61,0,61,85,149,114,7,19,78.54,0,0.135,0.1,3.894,169.2,89.58,23,990
14-08-98 18:30,23,0,23,37,59,43,7,19,83.97,4,0.135,0.1,3.86,169.2,95.26,22,990
14-08-98 19:00,0,0,0,0,0,0,7,19,89.29,0,0.135,0.2,3.828,172.2,96.07,22,990
14-08-98 19:30,0,0,0,0,0,0,8,19,94.45,0,0.135,0.2,3.815,172.2,100,21,990
14-08-98 20:00,0,0,0,0,0,0,8,19,99.41,0,0.135,0.2,3.803,176.3,100,21,990
14-08-98 20:30,0,0,0,0,0,0,7,19,104.1,0,0.135,0.2,3.832,176.3,100,21,990
14-08-98 21:00,0,0,0,0,0,0,8,19,108.48,0,0.135,0.2,3.862,180.6,100,21,990
14-08-98 21:30,0,0,0,0,0,0,7,19,112.45,0,0.135,0.2,3.922,180.6,100,20,990
14-08-98 22:00,0,0,0,0,0,0,7,19,115.95,0,0.135,0.2,3.983,182.8,100,20,990
14-08-98 22:30,0,0,0,0,0,0,7,19,118.87,0,0.135,0.2,4.043,182.8,100,20,990
14-08-98 23:00,0,0,0,0,0,0,0,19,121.13,0,0.135,0.2,4.105,184.6,100,20,990
14-08-98 23:30,0,0,0,0,0,0,1,18,122.66,0,0.135,0.2,4.129,184.6,100,20,990
15-08-98 0:00,0,0,0,0,0,0,1,18,123.37,0,0.135,0.2,4.154,187,100,20,990
15-08-98 0:30,0,0,0,0,0,0,1,18,123.26,0,0.135,0.2,4.131,187,100,20,990
15-08-98 1:00,0,0,0,0,0,0,1,18,122.31,0,0.135,0.2,4.109,192.2,100,20,990
15-08-98 1:30,0,0,0,0,0,0,1,18,120.57,0,0.135,0.1,4.064,192.2,100,20,990
15-08-98 2:00,0,0,0,0,0,0,0,18,118.11,0,0.135,0.1,4.019,188.8,100,20,990
15-08-98 2:30,0,0,0,0,0,0,3,18,115.01,0,0.135,0.1,3.977,188.8,100,19,990
15-08-98 3:00,0,0,0,0,0,0,3,18,111.37,0,0.135,0.1,3.936,188.8,100,19,990
15-08-98 3:30,0,0,0,0,0,0,3,18,107.28,0,0.135,0.1,3.903,188.8,100,19,990
15-08-98 4:00,0,0,0,0,0,0,3,18,102.81,0,0.135,0.1,3.87,189.2,100,19,990
15-08-98 4:30,0,0,0,0,0,0,3,18,98.04,0,0.135,0.1,3.844,189.2,100,19,990
15-08-98 5:00,0,0,0,0,0,0,3,18,93.02,0,0.135,0.1,3.818,191.9,100,19,990
15-08-98 5:30,2,0,2,6,4,6,4,18,87.81,4,0.135,0.1,3.793,191.9,100,19,990
15-08-98 6:00,19,0,19,48,59,55,3,18,82.46,0,0.135,0.1,3.768,195.4,95.2,20,990
15-08-98 6:30,21,0,21,100,134,130,3,18,77.01,0,0.135,0.1,3.74,195.4,95.21,21,990
15-08-98 7:00,123,101,155,145,226,217,3,18,71.51,0,0.135,0.1,3.714,208.2,90.14,22,990
15-08-98 7:30,59,0,59,184,297,305,3,18,65.98,0,0.135,0.1,3.689,208.2,84.77,23,990
15-08-98 8:00,137,0,137,195,416,400,3,17,60.47,0,0.135,0.1,3.664,222.8,73.16,25,990
15-08-98 8:30,211,23,224,217,467,485,3,17,55.04,0,0.135,0.1,3.645,222.8,68.89,26,990
15-08-98 9:00,219,541,569,219,541,569,0,17,49.76,0,0.135,0.1,3.627,228.1,62.45,27,990
15-08-98 9:30,318,281,518,232,574,640,2,17,44.69,0,0.135,0.1,3.624,228.1,62.44,27,990
15-08-98 10:00,364,127,463,247,592,701,3,17,39.97,0,0.135,0.1,3.622,230.9,58.02,28,990
15-08-98 10:30,393,137,505,254,612,751,3,17,35.76,0,0.135,0.1,3.632,230.9,58.01,28,990
15-08-98 11:00,241,11,251,266,616,788,3,17,32.27,0,0.135,0.1,3.643,234.2,54.38,29,990
15-08-98 11:30,270,625,813,270,625,813,1,17,29.78,0,0.135,0.1,3.653,234.2,54.37,29,990
15-08-98 12:00,271,631,825,271,631,825,0,16,28.57,0,0.135,0.1,3.664,236.6,50.95,29,990
15-08-98 12:30,270,630,823,270,630,823,0,16,28.8,0,0.135,0.1,3.681,236.6,50.95,29,990
15-08-98 13:00,280,606,803,280,606,803,0,16,30.44,0,0.135,0.1,3.698,236.4,51.15,29,990
15-08-98 13:30,398,262,617,275,595,773,3,16,33.27,0,0.135,0.1,3.719,236.4,51.15,29,990
15-08-98 14:00,346,51,387,266,581,731,3,17,37.02,0,0.135,0.1,3.74,234.1,51.9,29,990
15-08-98 14:30,282,25,301,257,559,677,3,17,41.42,0,0.135,0.1,3.759,234.1,55.01,29,990
15-08-98 15:00,227,13,236,238,544,614,3,17,46.26,0,0.135,0.1,3.778,231.3,55.66,29,990
15-08-98 15:30,252,350,471,223,507,540,8,17,51.41,0,0.135,0.1,3.794,231.3,55.66,28,990
15-08-98 16:00,176,7,180,206,460,458,3,17,56.76,0,0.135,0.1,3.81,226.8,56.62,28,990
15-08-98 16:30,184,404,372,184,404,372,0,17,62.22,0,0.135,0.1,3.82,226.8,60.05,27,990
15-08-98 17:00,156,338,284,156,338,284,0,18,67.75,0,0.135,0.1,3.831,217.7,63.1,27,990
15-08-98 17:30,122,258,197,122,258,197,0,18,73.28,0,0.135,0.1,3.827,217.7,71.07,26,990
15-08-98 18:00,81,174,115,81,174,115,0,19,78.79,0,0.135,0.1,3.823,203.2,79.66,25,990
15-08-98 18:30,36,71,43,36,71,43,0,19,84.22,0,0.135,0.1,3.8,203.2,84.65,24,990
15-08-98 19:00,0,0,0,0,0,0,0,19,89.54,0,0.135,0.1,3.778,199.1,88.49,23,990
15-08-98 19:30,0,0,0,0,0,0,0,19,94.71,0,0.135,0.1,3.766,199.1,88.52,22,990
15-08-98 20:00,0,0,0,0,0,0,0,19,99.67,0,0.135,0.1,3.754,195.6,88.64,22,990
15-08-98 20:30,0,0,0,0,0,0,1,19,104.38,0,0.135,0.1,3.777,195.6,94.28,21,990
15-08-98 21:00,0,0,0,0,0,0,1,19,108.76,0,0.135,0.1,3.8,195.7,94.79,21,990
15-08-98 21:30,0,0,0,0,0,0,0,19,112.74,0,0.135,0.1,3.843,195.7,100,21,990
15-08-98 22:00,0,0,0,0,0,0,0,19,116.25,0,0.135,0.1,3.887,202.8,100,21,990
15-08-98 22:30,0,0,0,0,0,0,1,19,119.18,0,0.135,0.1,3.905,202.8,100,20,990
15-08-98 23:00,0,0,0,0,0,0,1,19,121.45,0,0.135,0.1,3.924,204.7,100,20,990
15-08-98 23:30,0,0,0,0,0,0,1,18,122.97,0,0.135,0.1,3.922,204.7,100,20,990
16-08-98 0:00,0,0,0,0,0,0,3,18,123.69,0,0.135,0.1,3.921,201.8,100,20,990
16-08-98 0:30,0,0,0,0,0,0,7,18,123.56,0,0.135,0.1,3.921,201.8,100,20,990
16-08-98 1:00,0,0,0,0,0,0,1,18,122.6,0,0.135,0.1,3.921,201.9,100,20,990
16-08-98 1:30,0,0,0,0,0,0,7,18,120.85,0,0.135,0.1,3.918,201.9,100,19,990
16-08-98 2:00,0,0,0,0,0,0,7,18,118.38,0,0.135,0.1,3.917,201.3,100,19,990
16-08-98 2:30,0,0,0,0,0,0,7,17,115.27,0,0.135,0.1,3.936,201.3,100,19,990
16-08-98 3:00,0,0,0,0,0,0,3,17,111.61,0,0.135,0.1,3.956,209.4,100,19,990
16-08-98 3:30,0,0,0,0,0,0,7,17,107.5,0,0.135,0.1,3.982,209.4,100,19,990
16-08-98 4:00,0,0,0,0,0,0,0,17,103.02,0,0.135,0.1,4.01,232.5,100,19,990
16-08-98 4:30,0,0,0,0,0,0,0,17,98.24,0,0.135,0.1,3.999,232.5,100,19,1000
16-08-98 5:00,0,0,0,0,0,0,0,17,93.21,0,0.135,0.1,3.989,255.5,100,19,1000
16-08-98 5:30,9,16,9,9,16,9,0,18,87.99,0,0.135,0,3.945,255.5,100,20,1000
16-08-98 6:00,49,127,66,49,127,66,0,18,82.64,0,0.135,0,3.901,276,98.04,21,1000
16-08-98 6:30,89,242,143,89,242,143,0,18,77.18,0,0.135,0,3.845,276,92.17,22,1000
16-08-98 7:00,115,367,231,115,367,231,0,18,71.67,0,0.135,0,3.79,312.2,79.32,23,1000
16-08-98 7:30,139,448,321,139,448,321,0,18,66.14,0,0.135,0,3.746,312.2,74.67,24,1000
